MESSAGE_ID	MESSAGE_CD	MESSAGE_TYPE	SYSTEM_TYPE	MESSAGE_NM	MESSAGE_ABBR	CULTURE_ID
739	clientCdCheckInputMaxError	error	wms	荷主CDは最大[0]文字以下を入力して下さい。	最大[0]文字以下	1
740	clientCdNotInputError	error	wms	荷主CDを入力して下さい。	必須	1
741	clientCenterNotFoundError	error	wms	荷主センタマスタに存在しません。	未存在	1
742	clientCenterSelect	info	wms	切替	切替	1
743	clientCodeDuplicateError	error	wms	荷主CDが重複しています。	重複	1
744	clientColCodeDuplicateError	error	wms	荷主列CDが重複しています。	重複	1
745	clientColNotFoundError	error	wms	荷主列マスタに存在しません。	未存在	1
746	clientDefaultShapeGroupNotInputError	error	wms	取込用Excelの在庫管理単位を指定するか、荷主マスタの在庫管理単位を設定して下さい。	未指定	1
747	clientDefaultShapeGrpIdNotInputError	warn	wms	在庫管理単位を選択して下さい。	未入力	1
748	clientItemCodeDuplicateError	error	wms	荷主項目CDが重複しています。	重複	1
749	clientItemNotFoundError	error	wms	荷主項目マスタに存在しません。	未存在	1
750	clientNotFoundError	error	wms	荷主マスタに存在しません。	未存在	1
751	clientReceiveNoDataDuplicateError	error	wms	同一の顧客入荷指示No.の伝票が既に登録済です。	重複	1
752	clientScreenCodeDuplicateError	error	wms	荷主画面CDが重複しています。	重複	1
753	clientScreenNotFoundError	error	wms	荷主画面マスタに存在しません。	未存在	1
754	clientShippingNoCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	顧客出荷指示No 英数字と-のみ	英数字と-のみ	1
755	clientShippingNoCheckInputMaxError	error	wms	顧客出荷指示Noは最大30文字以下を入力して下さい。	最大30文字以下	1
756	clientShippingNoDataDuplicateError	error	wms	同一の顧客出荷指示No.の伝票が既に登録済です。	重複	1
757	clientShippingNoNotInputError	error	wms	顧客出荷指示Noを入力して下さい。	未入力	1
758	clientTitle	info	wms	荷主		1
759	commentCheckInputMaxError	error	wms	備考は最大100文字以下を入力して下さい。	最大100文字以下	1
760	commonCarrierCodeNotFoundInCommonCarrierMasterError	error	wms	共通運送業者マスタに存在しません。	未存在	1
761	companyFlgNameNotInputError	error	wms	大口事業所フラグを入力して下さい。	未入力	1
762	companyFlgNotFoundError	error	wms	大口事業所フラグが存在しません。	未存在	1
763	companyKnBulkInputCheckInputMaxError	error	wms	大口事業所名カナ は最大100文字以下を入力して下さい。	最大100文字以下	1
764	companyKnCheckHalfWidthOnlyError	error	wms	大口事業所名カナ  半角文字のみ	半角文字のみ	1
765	companyKnCheckInputMaxError	error	wms	大口事業所名カナ は最大[0]文字以下を入力して下さい。	最大[0]文字以下	1
766	companyNmBulkInputCheckInputMaxError	error	wms	大口事業所名は最大80文字以下を入力して下さい。	最大80文字以下	1
767	companyNmCheckFullWidthOnlyError	error	wms	大口事業所名 全角文字のみ	全角文字のみ	1
768	companyNmCheckInputMaxError	error	wms	大口事業所名は最大[0]文字以下を入力して下さい。	最大[0]文字以下	1
769	companyPublicCdCheckInputMaxError	error	wms	全国地方公共団体コード（大口事業所の所在地のJISコード）は最大[0]文字以下を入力して下さい。	最大[0]文字以下	1
770	companyPublicCdCheckNumericOnlyError	error	wms	全国地方公共団体コード（大口事業所の所在地のJISコード） 数値のみ	数値のみ	1
771	companyZipCdCheckInputMaxError	error	wms	郵便番号（大口事業所個別番号）は最大[0]文字以下を入力して下さい。	最大[0]文字以下	1
772	companyZipCdCheckNumericOnlyError	error	wms	郵便番号（大口事業所個別番号） 数値のみ	数値のみ	1
773	companyZipCdNotInputError	error	wms	郵便番号（大口事業所個別番号）を入力して下さい。	必須	1
774	confirmUpdateDataNonBody	info	wms	明細行がありません。データを削除しますか？		1
775	copyCannnotInputSameTransitCenterError	error	wms	コピー元とコピー先に同一のセンタが指定されています。	コピー元と同一センタ	1
776	cultureIdNotFoundInCultureMasterError	error	wms	カルチャマスタ存在しません。		1
777	custmoerCdCodeDuplicateError	error	wms	取引先CDが既に登録済です。	既に登録済	1
778	customerAbbrCheckInputMaxError	error	wms	取引先略称は最大15文字以下を入力して下さい。	最大15文字以下	1
779	customerAbbrNotInputError	error	wms	取引先略称を入力して下さい。	未入力	1
780	customerCdDuplicateError	error	wms	既に登録されているセンタ、取引先があります。	重複	1
781	customerCdNotInputError	error	wms	取引先CDを入力して下さい。	未入力	1
782	customerCdRegisterConfirmation	confirm	wms	既に登録されているセンタ、取引先があります。更新しますか？	登録確認	1
783	customerCodeCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	取引先CD 英数字と-のみ	英数字と-のみ	1
784	customerCodeCheckInputMaxError	error	wms	取引先CDは最大10文字以下を入力して下さい。	最大10文字以下	1
785	customerCodeDuplicateError	error	wms	取引先CDが重複しています。	重複	1
786	customerCodeFoundDeletedWithCdError	error	wms	取引先マスタに存在しない取引先が含まれています。（取引先CD：[0]）	未存在	1
787	customerInputProgramNameInputWorkInformation	info	wms	取引先マスタ取込（ワーク取込）	プログラム名称情報	1
788	customerInputProgramNameRegisterInformation	info	wms	取引先マスタ取込（データ移行）	プログラム名称情報	1
789	customerMasterBulkInputProgramNameInformation	info	wms	取引先マスタ一括登録	プログラム名称情報	1
790	customerNmCheckInputMaxError	error	wms	取引先名称は最大50文字以下を入力して下さい。	最大50文字以下	1
791	customerNmNotInputError	error	wms	取引先名称を入力して下さい。	未入力	1
792	customerNotFoundCenterTransitError	error	wms	センタ間移動の取引先が登録されていません。出荷元のセンタ、納品先のセンタの取引先を登録して下さい。	センタ間移動取引先未存在	1
793	customerNotFoundError	error	wms	取引先マスタに存在しません。	未存在	1
794	customerRegisterUsingClientCustomerAnotherConfirmation	confirm	wms	他の取引先に荷主取引先として登録されている取引先ですが、変更してもよろしいですか？		1
795	customerRegisterUsingOwnedCenterAnotherConfirmation	confirm	wms	他の取引先に社内入荷センタとして登録されているセンタですが、変更してもよろしいですか？		1
796	dailyBatchRegisterInformation	info	wms	日次締処理をキューに登録しました。キューNo.([0])	キュー登録完了	1
797	dailyCheckError	error	wms	日次処理実行中です。		1
798	dailyConfirmationNotCompleteShippingInspection	confirm	wms	出荷確定されていない実績がありますがよろしいですか？[/][0]		1
799	dailyProcessCannotExecuteIllegalOrderKeepingDaysError	error	wms	EC受注データの保持期間が作業データの保持期間より長く設定されています。	EC受注保持期間不正	1
800	dailyProcessCannotInputBeforeLastButOneError	error	wms	前回の日次締処理より前の日付のため、システム管理日付を戻せません。	前回の日次締処理以前	1
801	dailyProcessCannotInputContainedStockInOutError	error	wms	在庫受払が存在しているため、システム管理日付を戻せません。	在庫受払が存在	1
802	dailyProcessCannotInputEqualDateError	error	wms	システム管理日付（翌稼働日）に現在のシステム管理日付と同じ日付は入力できません。	同じ日付入力不可	1
803	dailyProcessCannotInputNotBeforeSystemDtError	error	wms	日次締処理が一度も実行されていないため、システム管理日付を戻せません。	初日のため過去日不可	1
804	dailyProcessCannotOperationRunningError	error	wms	日次処理中のため、操作できません。	操作不可	1
805	dailyProcessCannotSelectBatchProgressError	error	wms	日次処理中の荷主は選択できません。	日次処理中	1
806	dailyProcessCannotUpdateStockReportNotFoundError	error	wms	在庫情報が未存在のためシステム管理日付を戻せません。	在庫情報未存在	1
807	dailyProcessCannotUpdateStockReportNotFoundInformation	info	wms	在庫が未存在のため復元できませんでした。(入荷ラベルNo.：[0])		1
808	dailyProcessCautionsOperationRunningInformation	info	wms	日次処理中です！操作には十分注意して下さい。	操作注意情報	1
809	dailyProcessExecuteConfirmation	confirm	wms	選択した荷主の日次締め処理を実行しますか？		1
810	dailyProcessParameter	info	wms	センタCD：[0] , 荷主CD：[1] , 前回システム管理日付：[2] , システム管理日付：[3] , システム管理日付（翌稼働日）：[4]	パラメータ情報	1
811	dailyProcessParameterDailyDateUpdate	info	wms	前回システム管理日付：[0]	パラメータ情報	1
812	dailyProcessParameterEcDataDelete	info	wms	取込み種別CD：[0] , システム管理日付：[1] , 受注保持期間：[2] , 対象日付：[3]	パラメータ情報	1
813	dailyProcessParameterStockDaily	info	wms	システム管理日付：[0] , システム管理日付（翌稼働日）：[1]	パラメータ情報	1
814	dailyProcessParameterSystemDt	info	wms	システム管理日付：[0]	パラメータ情報	1
815	dailyProcessParameterSystemDtHistKeepDays	info	wms	システム管理日付：[0] , 履歴データ保持期間：[1] , 対象日付：[2]	パラメータ情報	1
816	dailyProcessParameterSystemDtTranKeepDays	info	wms	システム管理日付：[0] , トランザクション保持期間：[1] , 対象日付：[2]	パラメータ情報	1
817	dailyProcessParameterSystemDtTranKeepDaysHistKeepDays	info	wms	システム管理日付：[0] , トランザクション保持期間：[1] , 履歴データ保持期間：[2] , 対象日付：[3]	パラメータ情報	1
818	dailyProcessParameterSystemDtUnprocessKeepDays	info	wms	システム管理日付：[0] , 未処理データ保持期間：[1] , 対象日付：[2]	パラメータ情報	1
819	dailyProcessProgramName	info	wms	日次処理	プログラム名称情報	1
820	dailyProcessRunningConfirm	confirm	wms	日次処理実行中のため、メインメニューに戻ります。	日次	1
821	dailyProcessSectionNameDailyDateUpdate	info	wms	前回システム管理日付更新	セクション名称情報	1
822	dailyProcessSectionNameEcDataDelete	info	wms	EC受注データ削除	EC受注データ削除	1
823	dailyProcessSectionNameEdiDataDelete	info	wms	EDIデータ削除	セクション名称情報	1
824	dailyProcessSectionNameHistoryDataDelete	info	wms	履歴データ削除	セクション名称情報	1
825	dailyProcessSectionNameHistoryDataMove	info	wms	履歴データ移動	セクション名称情報	1
826	dailyProcessSectionNameSerialNoDelete	info	wms	シリアルNo.データ削除	セクション名称情報	1
827	dailyProcessSectionNameStockDaily	info	wms	在庫繰越	セクション名称情報	1
828	dailyProcessSectionNameStockReportRecovery	info	wms	在庫日報復元	セクション名称情報	1
829	dailyProcessSectionNameSystemDateUpdate	info	wms	システム管理日付更新	セクション名称情報	1
830	dailyProcessSectionNameUnprocessDataDelete	info	wms	未処理データ削除	セクション名称情報	1
831	dailyProcessSectionNameWorkDelete	info	wms	ワークデータ削除	セクション名称情報	1
832	daleteFlagInputExceptZeroOrOneError	error	wms	削除フラグは「0」か「1」を設定して下さい。	「0」か「1」を設定	1
833	dataCannnotDeleteSqlExceptionError	error	wms	使用中のデータが含まれている可能性があります。内容を確認して下さい。	使用中データ削除不可	1
834	dataCannotCancelEmergencyReplenishmentDataError	error	wms	緊急補充は取消できません。	緊急補充取消不可	1
835	dataCannotInputNotRegisteredError	error	wms	未登録データです。	未登録データ入力不可	1
836	dataCannotRegisterError	error	wms	WMS入荷伝票No.が同じ行を選択して下さい。	同じ行を選択	1
837	dataCannotRegisterUnfinishedError	error	wms	未完了データは登録できません。	未完了データ	1
838	dataCannotSelectEmergencyReplenishmentDataError	error	wms	緊急補充以外のデータを選択して下さい。	選択不可	1
839	dataCheckClientShippingNoUnmatchDelivAddressError	error	wms	同一顧客出荷指示No.、納品先CD内で届先住所が不一致です。	同一顧客出荷指示No.内で不一致	1
840	dataCheckClientShippingNoUnmatchDelivAddressSupplyError	error	wms	同一顧客出荷指示No.、納品先CD内で届先住所補足が不一致です。	同一顧客出荷指示No.内で不一致	1
841	dataCheckClientShippingNoUnmatchDelivCustomerCdError	error	wms	同一顧客出荷指示No.、納品先CD内で届先CDが不一致です。	同一顧客出荷指示No.内で不一致	1
842	dataCheckClientShippingNoUnmatchDelivCustomerNmError	error	wms	同一顧客出荷指示No.、納品先CD内で届先名称が不一致です。	同一顧客出荷指示No.内で不一致	1
843	dataCheckClientShippingNoUnmatchDelivDtError	error	wms	同一顧客出荷指示No.、納品先CD内で納品指定日が不一致です。	同一顧客出荷指示No.内で不一致	1
844	dataCheckClientShippingNoUnmatchDelivPlanDtError	error	wms	同一顧客出荷指示No.、納品先CD内で納品予定日が不一致です。	同一顧客出荷指示No.内で不一致	1
845	dataCheckClientShippingNoUnmatchDelivTelNoError	error	wms	同一顧客出荷指示No.、納品先CD内で届先電話番号が不一致です。	同一顧客出荷指示No.内で不一致	1
846	dataCheckClientShippingNoUnmatchDelivTzError	error	wms	同一顧客出荷指示No.、納品先CD内で納品時間帯が不一致です。	同一顧客出荷指示No.内で不一致	1
847	dataCheckClientShippingNoUnmatchDelivZipCdError	error	wms	同一顧客出荷指示No.、納品先CD内で届先郵便番号が不一致です。	同一顧客出荷指示No.内で不一致	1
848	dataCheckClientShippingNoUnmatchDeliveryCourseError	error	wms	同一顧客出荷指示No.、納品先CD内で運送便が不一致です。	同一顧客出荷指示No.内で不一致	1
849	dataCheckClientShippingNoUnmatchEmergencyFlgError	error	wms	同一顧客出荷指示No.、納品先CD内で緊急フラグが不一致です。	同一顧客出荷指示No.内で不一致	1
850	dataCheckClientShippingNoUnmatchPickingWorkMessageError	error	wms	同一顧客出荷指示No.、納品先CD内で出庫作業メッセージが不一致です。	同一顧客出荷指示No.内で不一致	1
851	dataCheckClientShippingNoUnmatchProcessTypeError	error	wms	同一顧客出荷指示No.、納品先CD内で処理区分が不一致です。	同一顧客出荷指示No.内で不一致	1
852	dataCheckClientShippingNoUnmatchShippingDtError	error	wms	同一顧客出荷指示No.、納品先CD内で出荷日が不一致です。	同一顧客出荷指示No.内で不一致	1
853	dataCheckClientShippingNoUnmatchTotalPriceError	error	wms	同一顧客出荷指示No.、納品先CD内で合計金額が不一致です。	同一顧客出荷指示No.内で不一致	1
854	dataCheckClientShippingNoUnmatchTotalTaxError	error	wms	同一顧客出荷指示No.、納品先CD内で合計消費税が不一致です。	同一顧客出荷指示No.内で不一致	1
855	dataCheckClientShippingNoUnmatchWorkDtError	error	wms	同一顧客出荷指示No.、納品先CD内で作業日が不一致です。	同一顧客出荷指示No.内で不一致	1
856	dataCompletedCannotSelectError	error	wms	完納のデータが含まれています。	選択不可	1
857	dataDeleteDailyProcessInformation	info	wms	[0]データ 削除 件数：[1]件	削除情報	1
858	dataDuplicateError	error	wms	重複データが含まれています。	重複	1
859	dataInputRegisterInformation	info	wms	総件数：[0]件 正常件数：[1]件 エラー件数：[2]件	登録情報	1
860	dataInputTypeNotFoundError	error	wms	初期データ取込種別マスタに存在しません。	未存在	1
861	dataPluralFoundError	error	wms	該当データが複数存在しています、処理できません。	複数存在	1
862	dataRegisterDailyProcessInformation	info	wms	[0]データ 追加 件数：[1]件	登録情報	1
863	dataUpdateDailyProcessInformation	info	wms	[0]データ 更新 件数：[1]件	更新情報	1
864	dateBeforeCannotChangeError	error	wms	前日以前の日付には変更できません。	前日以前の日付変更不可	1
865	dateCannotChangeSameDocumentNumberError	error	wms	日付は伝票番号単位で変更して下さい。(運送業者もしくは、商品CDを検索条件から外して下さい。)	伝票番号単位	1
866	dateCannotInputBeforeDateError	error	wms	前日以前の日付を入力する事は出来ません。	前日以前の日付入力不可	1
867	dateInputError	error	wms	入力した日付が不正です。	入力内容不正	1
868	dateUpdateCondition	info	wms	日付一括変更	日付一括変更	1
869	delFlgNotFoundError	error	wms	削除フラグが存在しません。	未存在	1
870	delFlgNotInputError	error	wms	削除フラグを入力して下さい。	未入力	1
871	deleteRowAlreadyInputConfirmation	confirm	wms	入力済です。選択した行を削除しますか？	削除確認	1
872	deleteRowMultipleConfirmation	confirm	wms	複数行選択しています。選択した行を削除しますか？	削除確認	1
873	deletedCannotChangeError	error	wms	削除済の為、修正出来ません。	削除済変更不可	1
874	deletedCannotDeleteError	error	wms	削除済の為、削除出来ません。	削除不可	1
875	deletedCannotExecuteError	error	wms	削除済の為、処理できません。	処理	1
876	deletedDataCannotOutputError	error	wms	削除済のデータが含まれている為、発行はできません。	出力不可	1
877	delivAddress1CheckInputMaxError	error	wms	届先住所1は最大50文字以下を入力して下さい。	最大50文字以下	1
878	delivAddress2CheckInputMaxError	error	wms	届先住所2は最大50文字以下を入力して下さい。	最大50文字以下	1
879	delivAddress3CheckInputMaxError	error	wms	届先住所3は最大50文字以下を入力して下さい。	最大50文字以下	1
880	delivAddressNoInputError	error	wms	届先住所を入力して下さい。	必須	1
881	delivAddressSupplyCheckInputMaxError	error	wms	届先住所補足は最大50文字以下を入力して下さい。	最大50文字以下	1
882	delivCustomerCdCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	届先CD 英数字と-のみ	英数字と-のみ	1
883	delivCustomerCdCheckInputMaxError	error	wms	届先CDは最大10文字以下を入力して下さい。	最大10文字以下	1
884	delivCustomerCdNotFoundError	error	wms	届先CDは取引先マスタに存在しません。	未存在	1
885	delivCustomerCdNotInputError	error	wms	届先CDを入力して下さい。	未入力	1
886	delivCustomerNmCheckInputMaxError	error	wms	届先名称は最大50文字以下を入力して下さい。	最大50文字以下	1
887	delivDateCannotChangeBeforeShipDateError	error	wms	納品指定日は出荷日より前の日付に変更できません。	出荷日より前の日付変更不可	1
888	delivDateCannotChangeBeforeWorkDateError	error	wms	納品指定日は作業日より前の日付に変更できません。	作業日より前の日付変更不可	1
889	delivDtDateError	error	wms	納品指定日が日付不正(形式:yyyy/MM/dd)	日付不正(形式:yyyy/MM/dd)	1
890	delivPlanDateCannotChangeBeforeShipDateError	error	wms	納品予定日は出荷日より前の日付に変更できません。	出荷日より前の日付変更不可	1
891	delivPlanDateCannotChangeBeforeWorkDateError	error	wms	納品予定日は作業日より前の日付に変更できません。	作業日より前の日付変更不可	1
892	delivPlanDtDateError	error	wms	納品予定日が日付不正(形式:yyyy/MM/dd)	日付不正(形式:yyyy/MM/dd)	1
893	delivTelNoCheckInputMaxError	error	wms	届先電話番号は最大15文字以下を入力して下さい。	最大15文字以下	1
894	delivTelNoCheckNumericAndHyphenOnlyError	error	wms	届先電話番号 数字と-のみ	数字と-のみ	1
895	delivTzNotFoundError	error	wms	納品時間帯CDが存在しません。	未存在	1
896	delivZipCdCheckInputMaxError	error	wms	届先郵便番号は最大7文字以下を入力して下さい。	最大7文字以下	1
897	delivZipCdCheckNumericOnlyError	error	wms	届先郵便番号 数値のみ	数値のみ	1
898	deliveryCourseCannotSelectDifferentShipStatusError	error	wms	出荷状況が複数存在しています。出庫指示一覧にて処理を進めて下さい。	選択不可	1
899	deliveryCourseCdCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	運送便CD 英数字と-のみ	英数字と-のみ	1
900	deliveryCourseCdCheckInputMaxError	error	wms	運送便CDは最大5文字以下を入力して下さい。	最大5文字以下	1
901	deliveryCourseCdNotFoundError	error	wms	運送便CDが運送便マスタに存在しません。	未存在	1
902	deliveryCourseCdNotInputError	error	wms	運送便CDを入力して下さい。	未入力	1
903	deliveryCourseChangeStartError	error	wms	出荷確定済の出荷指示に対して、運送便は変更できません。	出荷確定済の出荷指示	1
904	deliveryCourseCodeDuplicateError	error	wms	運送便CDが重複しています。	重複	1
905	deliveryCourseNotFoundError	error	wms	運送便マスタに存在しません。	未存在	1
906	deliveryCourseNotFoundInCourseMasterError	error	wms	入力された運送便が運送便マスタに存在しません。	未存在	1
907	deliveryCourseUpdateCondition	info	wms	運送便一括変更	運送便一括変更	1
908	deliveryFlgNotFoundError	error	wms	納品先フラグが存在しません。	未存在	1
909	deliveryFlgNotInputError	error	wms	納品先フラグを入力して下さい。	未入力	1
910	deliveryOrderCheckInputDecimalError	error	wms	配送順に小数は入力できません。	小数不可	1
911	deliveryOrderCheckInputIntegerError	error	wms	配送順は整数5桁以内を入力して下さい。	整数5桁以内	1
912	deliveryOrderCheckNumericOnlyError	error	wms	配送順 数値のみ	数値のみ	1
913	deliveryOrderInputRequestMinIsOneError	error	wms	配送順は最小1以上を入力して下さい。	最小1以上	1
914	deliveryReadTimeInputRequestMinIsOneError	error	wms	配送リードタイムは最小1以上を入力して下さい。	最小1以上	1
915	deliveryReadtimeCheckInputDecimalError	error	wms	配送リードタイムに小数は入力できません。	小数不可	1
916	deliveryReadtimeCheckInputIntegerError	error	wms	配送リードタイムは整数5桁以内を入力して下さい。	整数5桁以内	1
917	deliveryReadtimeCheckNumericOnlyError	error	wms	配送リードタイム 数値のみ	数値のみ	1
918	deliveryToCenterFlagNotFoundError	error	wms	センタ納品フラグが存在しません。	未存在	1
919	depositAndLocationCannotExecuteDifferenceError	error	wms	親商品と構成品には同じ預託・在庫区分を指示して下さい。		1
920	depositCdNotFoundError	error	wms	預託CDは取引先マスタに存在しません。	未存在	1
921	depositClientNotSelectError	error	wms	選択した預託の荷主が選択されていません。		1
922	depositCodeCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	預託CD 英数字と-のみ	英数字と-のみ	1
923	depositCodeCheckInputMaxError	error	wms	預託CDは最大[0]文字以下を入力して下さい。	最大[0]文字以下	1
924	depositFlgNotFoundError	error	wms	預託先フラグが存在しません。	未存在	1
925	depositFlgNotInputError	error	wms	預託先フラグを入力して下さい。	未入力	1
926	depositStockClassNotFoundError	error	wms	取引先マスタに預託が存在しません。	未存在	1
927	depositStockClassUnmatchError	error	wms	同一伝票の明細データの預託在庫区分が不一致です。	不一致	1
928	depositStockFlagNotFoundError	error	wms	取引先区分(預託先)が存在しません。	未存在	1
929	depositUnmatchInClientReceiveNoOnBulkError	error	wms	同一の顧客入荷指示No、仕入先内で預託が不一致です。	顧客入荷指示No.内不一致	1
930	designatedDeliveryTimeNotFoundError	error	wms	配送指定時間が存在しません。	未存在	1
931	detailLineCannotSelectExceptionError	error	wms	明細行はすべて対象外ですが、除外を確認して下さい。	選択不可	1
932	detailLineFoundError	error	wms	明細にエラーがあります。	存在	1
933	detailLineNotDisplayError	error	wms	明細が表示されていません。	未表示	1
934	detailLineNotInputError	error	wms	明細行を入力して下さい。	未入力	1
935	detailNext	info	wms	次	次	1
936	detailPrevious	info	wms	前	前	1
937	detailTitle	info	wms	明細	明細	1
938	differentDelivSelected	error	wms	違う届先コードに対して、一括Bill of Ladingは発行できません。		1
939	documentClassNotFoundError	error	wms	伝票区分が存在しません。	未存在	1
940	documentNumberConfirmationErrorIncludedAndNewCauseStoreLabelUsedInformation	info	wms	処理は正常終了しましたが、エラーデータが含まれています。[/]WMS入荷伝票No.：[0]で登録しました。商品内容が異なるため新しい入荷ラベルNo.で登録された商品があります。	登録完了	1
941	documentNumberConfirmationErrorIncludedInformation	info	wms	処理は正常終了しましたが、エラーデータが含まれています。[/]WMS入荷伝票No.：[0]で登録しました。	登録完了	1
942	documentNumberConfirmationInformation	info	wms	WMS入荷伝票No.：[0]で登録しました。	確認情報	1
943	documentNumberConfirmationNewCauseStoreLabelUsedInformation	info	wms	WMS入荷伝票No.：[0]で登録しました。商品内容が異なるため新しい入荷ラベルNo.で登録された商品があります。	登録完了	1
944	documentNumberDuplicateError	error	wms	伝票番号が重複しています。	重複	1
945	documentNumberFoundError	error	wms	伝票番号が既に存在します。	存在	1
946	documentShippingSlipNoInformation	info	wms	WMS出荷伝票No.：[0]で登録しました。	登録情報	1
947	doesNotExistInTheBUserError	error	wms	ユーザマスタに存在しません。		1
948	ecDelivAddressModifyUpdateConfirmation	confirm	wms	住所が変更されていますが、宜しいですか？	住所変更確認	1
949	ecDelivAddressNoInputError	error	wms	送付先住所を入力して下さい。	必須	1
950	ecOrderBulkInputCannotUploadOrderDuplicateError	error	wms	注文ファイルの注文IDが重複しています。(注文ID：[0])	注文ID重複	1
951	ecOrderBulkInputCannotUploadOrderNotFoundError	error	wms	商品ファイルの注文IDが注文ファイルに存在しません。(注文ID：[0])	注文ファイル未存在	1
952	ecOrderBulkInputCannotUploadProductNotFoundError	error	wms	注文ファイルの注文IDが商品ファイルに存在しません。(注文ID：[0])	商品ファイル未存在	1
953	ecOrderCannotCancelExceptNotShippingError	error	wms	未出荷以外の受注データはキャンセルできません。	未出荷以外	1
954	ecOrderCannotStatementOutDifferentPickingWorkNoError	error	wms	同梱する商品が異なる荷揃番号で登録されています。同梱商品はまとめて出庫指示して下さい。（名寄せID：[0]）	同梱商品内の荷揃番号不一致	1
955	ecOrderCannotStatementOutNotShippingError	error	wms	未出荷またはキャンセルまたはエラー有または出庫指示削除の受注データは納品書を出力できません。	未出荷またはキャンセルまたはエラー有	1
956	ecOrderCannotStatementOutTotalUnmatchError	error	wms	同梱する商品の合計金額が異なります。同梱商品はまとめて出力して下さい。（名寄せID：[0]）	同梱商品の合計額不一致	1
957	ecOrderCannotUpdateExceptNotShippingError	error	wms	未出荷以外の受注データは修正できません。	未出荷以外	1
958	ecOrderDuplicateOrderNoError	error	wms	EC受注データが既に取り込まれています。（受注番号：[0]）	重複取込み	1
959	ecOrderNecessaryOrderNoError	error	wms	受注番号が設定されていない行があるため、取込み出来ません。	受注番号必須エラー	1
960	ecOrderNecessaryProductCdError	error	wms	商品CDが設定されていない行があるため、取込み出来ません。	商品CD必須エラー	1
961	ecShippingTagDataOutputCannotInvoiceCreateNotShippingError	error	wms	未出荷またはキャンセルまたはエラー有または出庫指示削除の受注データは送り状データを作成できません。	未出荷またはキャンセルまたはエラー有	1
962	ecShippingTagDataOutputCannotSelectDifferentCarrierToError	error	wms	異なる運送業者のデータが選択されているため、出力できません。	選択不可	1
963	ecShippingTagDataOutputCannotSelectDifferentTagDataTypeError	error	wms	異なる送り状データ種別のデータが選択されているため、出力できません。	選択不可	1
964	ediParameterClientCdOnlyInformation	info	wms	受信CD：[0] , 荷主CD：[1]	受信CD：[0] , 荷主CD：[1]	1
965	ediParameterInformation	info	wms	受信CD：[0] , センタCD：[1] , 荷主CD：[2]	受信CD：[0] , センタCD：[1] , 荷主CD：[2]	1
966	ediZipParameterInformation	info	wms	受信CD：[0] , 郵便番号種別：[1]		1
967	emReplanishShapeFlgNoInputError	error	wms	緊急補充ゾーン補充荷姿が設定されていません。	未選択	1
968	emReplanishShapeFlgPluralNotInputError	error	wms	緊急補充ゾーン補充荷姿は複数の荷姿を選択できません。	複数指定不可	1
969	emergencyFlagNotFoundError	error	wms	緊急フラグが存在しません。	未存在	1
970	emergencyFlgNotInputError	error	wms	緊急フラグを入力して下さい。	未入力	1
971	emergencyReplenishmentLocationNotFoundInReplenishmentMasterError	error	wms	緊急補充移動先ロケーションが補充マスタに設定しません。	未存在	1
972	errorCheckExecuteConfirmation	confirm	wms	エラーチェック処理を行います。宜しいですか？	実行確認	1
973	errorCheckStartError	error	wms	未出荷またはエラー以外の出荷指示に対して、エラーチェックを実行できません。	起動	1
974	errorDataCannotCopyError	error	wms	エラーデータを複製することはできません。	コピー不可	1
975	errorDataFoundError	error	wms	エラーデータが含まれています。	エラーデータ存在	1
976	errorDeleteStartError	error	wms	エラー以外は削除することはできません。	削除	1
977	excelDownloadTitleInformation	info	wms	Excelダウンロード	Excelダウンロード	1
978	excelReadSuccessConfirmation	confirm	wms	[0]行のデータを読み込みました。		1
979	exclusiveControlError	error	wms	他のユーザが変更している可能性があります。内容を確認して下さい。	排他	1
980	fixedPointBulkCheckInputDecimalLengthError	error	wms	定点は小数3桁以内を入力して下さい。	小数3桁以内	1
981	fixedPointBulkCheckInputIntegerLengthError	error	wms	定点は整数7桁以内を入力して下さい。	整数7桁以内	1
982	fixedPointCheckInputDecimalLengthError	error	wms	定点は小数[0]桁以内を入力して下さい。	小数[0]桁以内	1
983	fixedPointCheckInputIntegerLengthError	error	wms	定点は整数[0]桁以内を入力して下さい。	整数[0]桁以内	1
984	fixedPointCheckInputMinError	error	wms	定点は最小0以上を入力して下さい。	最小0以上	1
985	fixedPointCheckNumericOnlyError	error	wms	定点 数値のみ	数値のみ	1
986	flg1NotFoundError	error	wms	フラグ1（一町域が二以上の郵便番号で表される場合の表示）が存在しません。	未存在	1
987	flg2NotFoundError	error	wms	フラグ2（小字毎に番地が起番されている町域の表示）が存在しません。	未存在	1
988	flg3NotFoundError	error	wms	フラグ3（丁目を有する町域の場合の表示）が存在しません。	未存在	1
989	flg4NotFoundError	error	wms	フラグ4（一つの郵便番号で二以上の町域を表す場合の表示）が存在しません。	未存在	1
990	flg5NotFoundError	error	wms	フラグ5（個別番号の種別の表示）が存在しません。	未存在	1
