DICT_ID	DICT_NM	DATA_TYPE	SYSTEM_TYPE
990	積込リスト発行		wms
991	発行区分		wms
992	在庫移動		wms
993	ケース数	number	wms
994	配送コース		wms
995	配送C		wms
996	出荷指示明細		wms
997	実績訂正		wms
998	出荷期限管理一覧		wms
999	前月残		wms
1000	出荷期限日		wms
1001	納品明細発行		wms
1002	日次締処理		wms
1003	システム管理日付(翌稼働日)		wms
1004	締切		wms
1005	出荷指示入力		wms
1006	出荷実績訂正		wms
1007	ピッキングリスト発行		wms
1008	納品先		wms
1009	リスト発行区分		wms
1010	リスト発行区分(一次ピッキング)		wms
1011	リスト発行区分(二次ピッキング)		wms
1012	ピース数	number	wms
1013	行選択		wms
1014	行解除		wms
1015	出荷実績入力(予定なし)		wms
1016	納品明細リスト発行		wms
1017	容積		wms
1018	重量	number	wms
1019	予定仕入先名称	text	wms
1020	予定仕入先略称	text	wms
1021	予定預託名称	text	wms
1022	予定預託		wms
1023	区分値マスタメンテナンス(一覧)		wms
1024	カルチャ	text	wms
1025	カルチャ別 辞書名	text	wms
1026	タイムゾーン	text	wms
1027	タイムゾーンCD	text	wms
1028	HTカルチャ名		wms
1029	辞書カルチャマスタメンテナンス		wms
1030	HT辞書カルチャマスタメンテナンス		wms
1031	HT辞書カルチャマスタメンテナンスグリッド		wms
1032	カルチャCD	text	wms
1033	カルチャ名	text	wms
1034	権限グループ		wms
1035	権限グループCD	text	wms
1036	権限グループ名	text	wms
1037	ユーザマスタメンテナンス(一覧)		wms
1038	ユーザマスタメンテナンス(編集)		wms
1039	画面グリッド修正		wms
1040	区分値グループマスタメンテナンス(編集)		wms
1041	辞書マスタメンテナンス		wms
1042	HT辞書マスタメンテナンス		wms
1043	HT辞書マスタメンテナンスグリッド		wms
1044	HT辞書名(変更前)		wms
1045	HT辞書名		wms
1046	辞書名(変更前)	text	wms
1047	データ型		wms
1048	入力文字制限	text	wms
1049	メニューマスタメンテナンス(一覧)		wms
1050	処理開始日時	datetime	wms
1051	処理終了日時	datetime	wms
1052	プログラム	text	wms
1053	プログラムCD	text	wms
1054	ロググループCD	text	wms
1055	属性3		wms
1056	属性3CD		wms
1057	属性3名称		wms
1058	属性4		wms
1059	属性4CD		wms
1060	属性4名称		wms
1061	属性5		wms
1062	属性5CD		wms
1063	属性5名称		wms
1064	自動検索		wms
1065	明細		wms
1066	ログ一覧		wms
1067	ログ明細一覧		wms
1068	予定ロケーション名称	text	wms
1069	お知らせマスタメンテナンス		wms
1070	お知らせ日(From)	date	wms
1071	お知らせ日(To)	date	wms
1072	終了したお知らせの表示		wms
1073	お知らせ内容	text	wms
1074	システム種別CD	text	wms
1075	権限		wms
1076	画面		wms
1077	項目名	text	wms
1078	権限別 表示可否	text	wms
1079	権限別 編集可否	text	wms
1080	画面項目権限マスタメンテナンス(編集)		wms
1081	在庫受払 0非表示		wms
1082	権限マスタメンテナンス(一覧)		wms
1083	権限CD	text	wms
1084	権限グループマスタメンテナンス(編集)		wms
1085	実績顧客発注No.		wms
1086	ログ明細セクション名称	text	wms
1087	センタ・荷主別画面マスタメンテナンス		wms
1088	センタ・荷主区分		wms
1089	センタ・荷主		wms
1090	画面名	text	wms
1091	センタ・荷主別 画面名	text	wms
1092	センタ・荷主別 表示可否		wms
1093	修正(画面)		wms
1094	修正(項目)		wms
1095	修正(グリッド)		wms
1096	システム		wms
1097	運用		wms
1098	権限マスタメンテナンス(編集)		wms
1099	権限グループマスタメンテナンス(一覧)		wms
1100	全選択		wms
1101	全解除		wms
1102	実績数		wms
1103	画面グリッド権限マスタメンテナンス(編集)		wms
1104	センタ・荷主別画面項目マスタメンテナンス		wms
1105	センタ・荷主別 項目名	text	wms
1106	センタ・荷主別 編集可否		wms
1107	センタ・荷主別 必須		wms
1108	作業日(From)		wms
1109	作業日(To)		wms
1110	データ種別		wms
1111	データ出力		wms
1112	配送コース略称	text	wms
1113	区分値グループ修正		wms
1114	区分値グループ明細修正		wms
1115	区分値グループ明細マスタメンテナンス(編集)		wms
1116	区分値明細名	text	wms
1117	画面項目マスタメンテナンス(編集)		wms
1118	画面グリッドマスタメンテナンス(編集)		wms
1119	画面マスタメンテナンス(一覧)		wms
1120	基盤マスタ		wms
1121	修正(グループ)		wms
1122	修正(グループ明細)		wms
1123	システム種別名称	text	wms
1124	区分値マスタメンテナンス(編集)		wms
1125	メニューグループ名	text	wms
1126	親メニューグループ	text	wms
1127	メニューマスタメンテナンス(編集)		wms
1128	Page:		wms
1129	センタ:		wms
1130	倉庫:		wms
1131	ゾーン:		wms
1132	再		wms
1133	入荷総数		wms
1134	確認		wms
1135	総合計(予定)		wms
1136	総合計(実績)		wms
1137	汎用ラベル		wms
1138	入庫ラベル		wms
1139	推奨		wms
1140	ロケ	text	wms
1141	数量	number	wms
1142	ピック		wms
1143	合計		wms
1144	納品明細		wms
1145	納品先別 PAGE:		wms
1146	TEL:		wms
1147	出荷ピース数		wms
1148	列名	text	wms
1149	センタ・荷主別画面グリッドマスタメンテナンス		wms
1150	センタ・荷主別 列名	text	wms
1151	総合計		wms
1152	出荷総数		wms
1153	オーダーピッキングリスト		wms
1154	摘み取りリスト		wms
1155	(ピックロケ)		wms
1156	種蒔きリスト		wms
1157	トータルピッキングリスト		wms
1158	品名		wms
1159	(ケース)		wms
1160	(ピース)		wms
1161	棚卸差異リスト		wms
1162	差異数		wms
1163	総バラ数		wms
1164	棚卸作業リスト		wms
1165	ピース		wms
1166	ps		wms
1167	ボール		wms
1168	bl		wms
1169	ケース		wms
1170	cs		wms
1171	グラム		wms
1172	g		wms
1173	お知らせマスタリスト		wms
1174	ログ一覧リスト		wms
1175	ログ明細一覧リスト		wms
1176	ユーザマスタ一覧リスト		wms
1177	荷主リスト		wms
1178	センタリスト		wms
1179	センタ・荷主別画面マスタメンテナンスリスト		wms
1180	センタ・荷主別画面項目マスタメンテナンスリスト		wms
1181	センタ・荷主別画面グリッドマスタメンテナンスリスト		wms
1182	権限グループマスタ一覧リスト		wms
1183	権限グループマスタメンテナンスリスト		wms
1184	権限マスタ一覧リスト		wms
1185	権限マスタメンテナンスリスト		wms
1186	画面項目権限マスタメンテナンスリスト		wms
1187	画面グリッド権限マスタメンテナンスリスト		wms
1188	列名称	text	wms
1189	メッセージマスタメンテナンス		wms
1190	HTメッセージマスタメンテナンス		wms
1191	HTメッセージマスタメンテナンスグリッド		wms
1192	HTメッセージ	text	wms
1193	明細分割		wms
1194	分割解除		wms
1195	荷姿		wms
1196	入庫日(From)	date	wms
1197	入庫日(To)	date	wms
1198	予定処理区分CD	text	wms
1199	予定処理区分名称	text	wms
1200	在庫調整(新規)		wms
1201	欠品数	number	wms
1202	メニュー表示名	text	wms
1203	進捗率		wms
1204	進捗率＜ピース＞		wms
1205	進捗率＜行数＞		wms
1206	進捗率＜ステータス＞		wms
1207	商品別入荷ステータス	text	wms
1208	商品別入荷ステータス名称	text	wms
1209	郵便番号マスタ検索		wms
1210	削除フラグCD	text	wms
1211	削除フラグ名称	text	wms
1212	ヘルプ		wms
1213	ご利用の手引き		wms
1214	操作マニュアル(共通操作編)		wms
1215	操作マニュアル(共通操作編)(日本語)		wms
1216	操作マニュアル(共通操作編)(英語)		wms
1217	操作マニュアル(共通操作編)(中国語)		wms
1218	操作マニュアル(PC編)		wms
1219	操作マニュアル(PC編)(日本語)		wms
1220	操作マニュアル(PC編)(英語)		wms
1221	操作マニュアル(PC編)(中国語)		wms
1222	操作マニュアル(HT編)		wms
1223	操作マニュアル(HT編)(日本語)		wms
1224	操作マニュアル(SD編)		wms
1225	操作マニュアル(SD編)(日本語)		wms
1226	操作マニュアル(ヘルプ編)		wms
1227	操作マニュアル(ヘルプ編)(日本語)		wms
1228	操作マニュアル(ヘルプ編)(英語)		wms
1229	操作マニュアル(ヘルプ編)(中国語)		wms
1230	入荷予定一括取込用Excelダウンロード		wms
1231	入荷予定一括取込用Excelダウンロード(英語)		wms
1232	出荷指示一括取込用Excelダウンロード		wms
1233	出荷指示一括取込用Excelダウンロード(英語)		wms
1234	商品マスタ一括取込用Excelダウンロード		wms
1235	商品マスタ一括取込用Excelダウンロード(英語)		wms
1236	取引先マスタ一括取込用Excelダウンロード		wms
1237	取引先マスタ一括取込用Excelダウンロード(英語)		wms
1238	ロケーションマスタ一括取込用Excelダウンロード		wms
1239	ロケーションマスタ一括取込用Excelダウンロード(英語)		wms
1240	ゾーンマスタ一括取込用Excelダウンロード		wms
1241	ゾーンマスタ一括取込用Excelダウンロード(英語)		wms
1242	商品荷姿マスタ一括取込用Excelダウンロード		wms
1243	商品荷姿マスタ一括取込用Excelダウンロード(英語)		wms
1244	未確定		wms
1245	在庫変更あり		wms
1246	送り状データ種別		wms
1247	商品マスタ一括取込		wms
1248	商品マスタ一括取込グリッド		wms
1249	送り状データ種別名称		wms
1250	初期データ取込		wms
1251	初期データ取込方法		wms
1252	ダウンロードデータ出力条件		wms
1253	コミット区分		wms
1254	コミット単位		wms
1255	ワーク取込		wms
1256	データ移行		wms
1257	ダウンロード		wms
1258	操作マニュアル(EC受注編)		wms
1259	操作マニュアル(EC受注編)(日本語)		wms
1260	操作マニュアル(荷札用紙設定編)		wms
1261	操作マニュアル(荷札用紙設定編)(日本語)		wms
1262	(非表示項目)		wms
1263	出荷検品解除		wms
1264	取引先マスタ一括取込		wms
1265	取引先マスタ一括取込グリッド		wms
1266	指定倉庫		wms
1267	センタ別区分値マスタメンテナンス(一覧)		wms
1268	センタ別区分値マスタメンテナンス(編集)		wms
1269	センタ別区分値グループマスタメンテナンス(編集)		wms
1270	センタ別区分値グループ明細マスタメンテナンス(編集)		wms
1271	帳票レイアウトマスタメンテナンス(一覧)		wms
1272	帳票		wms
1273	修正(サブレポート)		wms
1274	初期データ取込種別		wms
1275	実行		wms
1276	帳票レイアウトマスタメンテナンス(編集)		wms
1277	項目書式		wms
1278	初期データ取込区分		wms
1279	入庫ラベルNo.(From)	text	wms
1280	入庫ラベルNo.(To)	text	wms
1281	入荷期限日	text	wms
1282	入荷期限切れ	text	wms
1283	引当ソートキー1	text	wms
1284	引当ソートキー2	text	wms
1285	引当ソートキー3	text	wms
1286	引当ソートキー4	text	wms
1287	引当ソートキー5	text	wms
1288	引当ソートキー6	text	wms
1289	引当ソートキー7	text	wms
1290	引当ソートキー8	text	wms
1291	HT/SD過入荷可フラグ		wms
1292	HT/SD過去日入力可フラグ		wms
1293	EC受注ヘッダコピー列名	text	wms
1294	EC受注ボディコピー列名	text	wms
1295	入力		wms
1296	入庫No.分割表示		wms
1297	処理区分マスタメンテナンス		wms
1298	在庫区分マスタメンテナンス		wms
1299	搬送ラベル発行		wms
1300	定点	number	wms
1301	搬送ラベル		wms
1302	パラメータマスタメンテナンス(編集)		wms
1303	ヤマト送り状マスタメンテナンス(編集)		wms
1304	文字コードCD		wms
1305	文字コード名称		wms
1306	送り状種別CD		wms
1307	送り状種別名称		wms
1308	クール区分CD		wms
1309	クール区分名称		wms
1310	個数口表示フラグ名称		wms
1311	佐川送り状マスタメンテナンス(編集)		wms
1312	荷姿コードCD		wms
1313	荷姿コード名称		wms
1314	便種(スピードで選択)CD		wms
1315	便種(商品)CD		wms
1316	決済種別CD		wms
1317	指定シール1CD		wms
1318	指定シール2CD		wms
1319	指定シール3CD		wms
1320	元着区分CD		wms
1321	便種(スピードで選択)名称		wms
1322	便種(商品)名称		wms
1323	決済種別名称		wms
1324	指定シール1名称		wms
1325	指定シール2名称		wms
1326	指定シール3名称		wms
1327	元着区分名称		wms
1328	入庫No.管理フラグ名称		wms
1329	HT/SD過入荷可フラグ名称		wms
1330	入庫日管理フラグ名称		wms
1331	ボール荷姿名称		wms
1332	ピース荷姿名称		wms
1333	マルチピック計算区分名称		wms
1334	定期補充単位名称		wms
1335	緊急補充単位名称		wms
1336	緊急補充倉庫名称		wms
1337	緊急補充ゾーン名称		wms
1338	緊急補充ロケ割付方法名称		wms
1339	梱包計算処理区分名称		wms
1340	詰込区分名称		wms
1341	商品毎別梱包名称		wms
1342	梱包荷材グループ名称		wms
1343	ケース荷姿名称		wms
1344	HT/SD過去日入力可フラグ名称		wms
1345	入庫日管理フラグCD		wms
1346	ケース荷姿CD	text	wms
1347	ボール荷姿CD	text	wms
1348	ピース荷姿CD	text	wms
1349	マルチピック計算区分CD		wms
1350	定期補充単位CD		wms
1351	緊急補充単位CD		wms
1352	緊急補充倉庫CD		wms
1353	緊急補充ゾーンCD		wms
1354	緊急補充ロケ割付方法CD		wms
1355	梱包計算処理区分CD		wms
1356	詰込区分CD		wms
1357	商品毎別梱包CD		wms
1358	梱包荷材グループCD		wms
1359	引当ソートキー1名称		wms
1360	引当ソートキー2名称		wms
1361	引当ソートキー3名称		wms
1362	引当ソートキー4名称		wms
1363	引当ソートキー5名称		wms
1364	引当ソートキー6名称		wms
1365	引当ソートキー7名称		wms
1366	引当ソートキー8名称		wms
1367	引当ソートキー1CD		wms
1368	引当ソートキー2CD		wms
1369	引当ソートキー3CD		wms
1370	引当ソートキー4CD		wms
1371	引当ソートキー5CD		wms
1372	引当ソートキー6CD		wms
1373	引当ソートキー7CD		wms
1374	引当ソートキー8CD		wms
1375	入庫No.管理フラグCD		wms
1376	HT/SD過入荷可フラグCD		wms
1377	HT/SD過去日入力可フラグCD		wms
1378	ゆうパック送り状マスタメンテナンス(編集)		wms
1379	郵便種別CD		wms
1380	郵便種別名称		wms
1381	保冷種別CD		wms
1382	元/着払/代引CD		wms
1383	逆さま厳禁区分CD		wms
1384	下積み厳禁区分CD		wms
1385	保冷種別名称		wms
1386	元/着払/代引名称		wms
1387	逆さま厳禁区分名称		wms
1388	下積み厳禁区分名称		wms
1389	補充商品CD		wms
1390	ピックロケフラグ名称		wms
1391	補充点荷姿CD	text	wms
1392	最大格納数商品荷姿CD	text	wms
1393	補充荷主CD	text	wms
1394	補充荷主名称		wms
1395	補充在庫区分CD		wms
1396	補充在庫区分名称		wms
1397	補充預託CD		wms
1398	補充預託名称		wms
1399	補充点荷姿名称		wms
1400	最大格納数商品荷姿名称		wms
1401	エラーのみ表示		wms
1402	エラー処理方法		wms
1403	補充在庫区分		wms
1404	補充預託		wms
1405	郵便番号マスタメンテナンス(編集)		wms
1406	ロケーションマスタメンテナンス(編集)		wms
1407	ロケーションマスタ一括取込		wms
1408	データ種別名称		wms
1409	送り状種別		wms
1410	クール区分		wms
1411	敬称		wms
1412	ご依頼主電話番号		wms
1413	ご依頼主郵便番号		wms
1414	ご依頼主住所(都道府県)		wms
1415	ご依頼主住所(市区郡町村)		wms
1416	ご依頼主住所(町域)		wms
1417	ご依頼主住所(アパートマンション名)		wms
1418	ご依頼主名		wms
1419	品名コード1		wms
1420	品名1		wms
1421	品名コード2		wms
1422	品名2		wms
1423	荷扱い1		wms
1424	荷扱い2		wms
1425	ご請求先顧客コード		wms
1426	運賃管理番号		wms
1427	お客様コード		wms
1428	部署・担当者		wms
1429	荷送人電話番号		wms
1430	ご依頼主住所1		wms
1431	ご依頼主住所2		wms
1432	ご依頼主名称1		wms
1433	ご依頼主名称2		wms
1434	荷姿コード		wms
1435	品名3		wms
1436	品名4		wms
1437	品名5		wms
1438	便種(スピードで選択)		wms
1439	便種(商品)		wms
1440	決済種別		wms
1441	指定シール1		wms
1442	指定シール2		wms
1443	指定シール3		wms
1444	元着区分		wms
1445	郵便種別		wms
1446	保冷種別		wms
1447	ご依頼主住所3		wms
1448	ご依頼主メールアドレス1		wms
1449	商品サイズ区分		wms
1450	商品番号(明細)		wms
1451	品名(明細)		wms
1452	商品種別コード		wms
1453	ゆうびんビズカードお客さま番号		wms
1454	発送会社コード		wms
1455	発送局コード		wms
1456	個数口表示フラグ		wms
1457	記事		wms
1458	積送中ケース数	number	wms
1459	積送中ピース数	number	wms
1460	積送中総数	number	wms
1461	積送中数	number	wms
1462	ヤマト送り状マスタメンテナンス(一覧)		wms
1463	佐川送り状マスタメンテナンス(一覧)		wms
1464	ゆうパック送り状マスタメンテナンス(一覧)		wms
1465	トータル在庫問合せ		wms
1466	トータル在庫問合せ(参照)		wms
1467	定点切れ		wms
1468	在庫数 0非表示		wms
1469	予定在庫区分CD		wms
1470	予定在庫区分名称		wms
1471	セット組指示		wms
1472	親商品	text	wms
1473	構成総数		wms
1474	指示数量	number	wms
1475	セット解除指示		wms
1476	行コピー		wms
1477	解除		wms
1478	親商品CD	text	wms
1479	親商品名称	text	wms
1480	親商品略称	text	wms
1481	構成品CD	text	wms
1482	構成品名称	text	wms
1483	構成品略称	text	wms
1484	セット品構成マスタメンテナンス(編集)		wms
1485	セット入数	number	wms
1486	在庫移動一覧		wms
1487	指示日(From)	date	wms
1488	指示日(To)	date	wms
1489	在庫移動指示明細		wms
1490	セット品構成マスタメンテナンス(一覧)		wms
1491	在庫移動ステータスCD		wms
1492	在庫移動ステータス名称		wms
1493	指示出庫総数		wms
1494	指示入庫総数		wms
1495	在庫移動指示ステータスCD		wms
1496	在庫移動指示ステータス名称		wms
1497	セット組指示書		wms
1498	構成数		wms
1499	セット解除指示書		wms
1500	セット組指示書発行		wms
1501	セット解除指示書発行		wms
1502	在庫親商品明細		wms
1503	解除指示入力明細		wms
1504	構成品情報明細		wms
1505	在庫情報明細		wms
1506	指示書		wms
1507	出庫作業No./出荷梱包No.	text	wms
1508	補充指示一覧		wms
1509	補充先倉庫		wms
1510	補充先ゾーン		wms
1511	補充先ロケーションCD(From)	text	wms
1512	補充先ロケーションCD(To)	text	wms
1513	補充点	number	wms
1514	補充指示		wms
1515	補充先ロケーション名称		wms
1516	補充元在庫数	number	wms
1517	補充先在庫数	number	wms
1518	補充指示済数	number	wms
1519	単位		wms
1520	最大格納数	number	wms
1521	補充指示数	number	wms
1522	ケース荷姿		wms
1523	ボール荷姿		wms
1524	ピース荷姿		wms
1525	バケット列数	number	wms
1526	バケット段数	number	wms
1527	定期補充単位		wms
1528	緊急補充単位		wms
1529	緊急補充倉庫		wms
1530	緊急補充ゾーン		wms
1531	緊急補充ロケ割付方法		wms
1532	詰込区分		wms
1533	梱包荷材グループ		wms
1534	ケースピッキングリスト		wms
1535	マルチピッキングリスト		wms
1536	荷姿マスタメンテナンス		wms
1537	荷姿名称		wms
1538	GTIN14シンボル		wms
1539	荷姿単位		wms
1540	商品荷姿マスタ一括取込		wms
1541	【在庫最小単位】縦(mm)	text	wms
1542	【在庫最小単位】横(mm)	text	wms
1543	【在庫最小単位】高さ(mm)	text	wms
1544	【在庫最小単位】容積(mm3)	text	wms
1545	【在庫最小単位】商品重量(g)	text	wms
1546	【在庫最小単位】商品総重量(g)	text	wms
1547	容積率(%)	number	wms
1548	許容容積(mm3)	number	wms
1549	許容重量(g)	number	wms
1550	補充商品	text	wms
1551	補充商品名称	text	wms
1552	補充点荷姿		wms
1553	最大格納数商品荷姿		wms
1554	荷材グループマスタメンテナンス(一覧)		wms
1555	荷材グループマスタメンテナンス(編集)		wms
1556	荷材グループCD	text	wms
1557	荷材グループ名称	text	wms
1558	基準荷材CD	text	wms
1559	基準荷材名称	text	wms
1560	ケース化		wms
1561	ALL PAGE:		wms
1562	帳票レイアウトマスタコピー		wms
1563	緊急出荷有り		wms
1564	台車No.		wms
1565	オーダー別数量		wms
1566	A		wms
1567	B		wms
1568	C		wms
1569	D		wms
1570	E		wms
1571	F		wms
1572	コピー		wms
1573	定期補充ラベル		wms
1574	緊急補充ラベル		wms
1575	マルチピッキングリスト発行		wms
1576	ケースピッキングリスト発行		wms
1577	出荷ステータス別進捗	text	wms
1578	出荷ステータス別伝票数	text	wms
1579	出荷ステータス別出荷数	text	wms
1580	入荷ステータス別進捗	text	wms
1581	入荷ステータス別伝票数		
1582	入荷ステータス別入荷数	text	wms
1583	指示元バッチNo.	text	wms
1584	指示出庫ケース数	text	wms
1585	指示出庫ピース数	text	wms
1586	指示入庫ケース数	text	wms
1587	指示入庫ピース数	text	wms
1588	出庫ロケーション名称	text	wms
1589	入庫ロケーション名称	text	wms
1590	指示ケース数	text	wms
1591	指示ピース数	text	wms
1592	指示総数	text	wms
1593	移動元入庫ラベルNo.	text	wms
1594	フラグ1CD		wms
1595	フラグ2CD		wms
1596	フラグ3CD		wms
1597	フラグ4CD		wms
1598	フラグ5CD		wms
1599	フラグ6CD		wms
1600	更新区分CD		wms
1601	変更理由CD		wms
1602	修正コードCD		wms
1603	混載フラグ名称		wms
1604	在庫管理		wms
1605	マルチピッキング		wms
1606	在庫補充		wms
1607	梱包計算		wms
1608	商品ラベル出力単位CD		wms
1609	商品ラベル出力単位名称		wms
1610	実績入力後入庫/商品ラベル出力フラグCD		wms
1611	実績入力後入庫/商品ラベル出力フラグ名称		wms
1612	商品ラベルソースCDバーコード種別CD		wms
1613	商品ラベルソースCDバーコード種別名称		wms
1614	商品ラベル商品CDバーコード種別CD		wms
1615	商品ラベル商品CDバーコード種別名称		wms
1616	商品ラベルバーコードソースCDスタートビット		wms
1617	商品ラベルバーコードソースCDエンドビット		wms
1618	荷材選択スキップCD		wms
1619	荷材選択スキップ名称		wms
1620	デフォルト荷材CD		wms
1621	デフォルト荷材名称		wms
1622	商品ラベル出力単位		wms
1623	実績入力後入庫/商品ラベル出力フラグ		wms
1624	商品ラベルソースCDバーコード種別		wms
1625	商品ラベル商品CDバーコード種別		wms
1626	荷材選択スキップ		wms
1627	デフォルト荷材		wms
1628	商品ラベル		wms
1629	入庫/商品ラベル出力		wms
1630	出力枚数指定		wms
1631	バーコードラベル一括出力		wms
1632	備考		wms
1633	バーコード種別		wms
1634	出力枚数		wms
1635	スタートビット		wms
1636	エンドビット		wms
1637	バーコード		wms
1638	バーコード名称		wms
1639	バーコードラベル一括出力用Excelダウンロード		wms
1640	画面マスタコピー		wms
1641	権限マスタコピー		wms
1642	商品ラベルバーコード商品CDスタートビット		wms
1643	商品ラベルバーコード商品CDエンドビット		wms
1644	検品後荷札出力フラグ		wms
1645	検品後荷札出力フラグCD	text	wms
1646	検品後荷札出力フラグ名称	text	wms
1647	荷札納品書在中出力フラグ		wms
1648	荷札納品書在中出力フラグCD	text	wms
1649	荷札納品書在中出力フラグ名称	text	wms
1650	HT文字認識使用フラグ		wms
1651	HT文字認識使用フラグCD	text	wms
1652	HT文字認識使用フラグ名称	text	wms
1653	HTロット入力方式		wms
1654	HTシリアル入力方式		wms
1655	送り状・荷札		wms
1656	在庫移動明細一覧		wms
1657	入出庫区分CD		wms
1658	入出庫区分名称		wms
1659	入出庫数		wms
1660	在庫移動明細一覧グリッド		wms
1661	指示入出庫数		wms
1662	積込検品(％)	number	wms
1663	梱包明細一覧		wms
1664	作業日/出荷日/納品日		wms
1665	納品日		wms
1666	出庫ステータス名称	text	wms
1667	在庫移動履歴		wms
1668	移動日(From)		wms
1669	移動日(To)		wms
1670	預託略称		wms
1671	入庫ラベルNo		wms
1672	元入庫ラベルNo		wms
1673	梱包履歴		wms
1674	入荷履歴		wms
1675	期限(To)		wms
1676	入庫格納ロケーションCD(From)	text	wms
1677	入庫格納ロケーションCD(To)	text	wms
1678	入荷納品ステータスCD		wms
1679	出荷履歴		wms
1680	指定預託		wms
1681	指定期限日(From)		wms
1682	指定期限日(To)		wms
1683	指定ロケーションCD(From)	text	wms
1684	指定ロケーションCD(To)	text	wms
1685	緊急フラグ名称		wms
1686	棚卸履歴		wms
1687	移動中数		wms
1688	検品後荷札出力		wms
1689	検品後荷札出力CD		wms
1690	検品後荷札出力名称		wms
1691	荷札納品書在中出力		wms
1692	荷札納品書在中出力CD		wms
1693	荷札納品書在中出力名称		wms
1694	送り状種別(代引時、2枚目以降)		wms
1695	送り状種別(代引時、2枚目以降)CD		wms
1696	送り状種別(代引時、2枚目以降)名称		wms
1697	追跡番号採番単位		wms
1698	追跡番号採番単位CD		wms
1699	追跡番号採番単位名称		wms
1700	追跡番号採番キー		wms
1701	追跡番号採番キー(代引時、2枚目以降)		wms
1702	共通運送業者		wms
1703	共通運送業者CD		wms
1704	共通運送業者名称		wms
1705	運送業者マスタメンテナンス(編集)		wms
1706	運送業者マスタメンテナンス(編集)グリッド		wms
1707	荷材サイズCD		wms
1708	送り状データ種別CD		wms
1709	WebAPIリクエストURL		wms
1710	カスタマーID		wms
1711	ログインパスワード		wms
1712	送り状定義		wms
1713	リスト発行区分(送り状・荷札)		wms
1714	荷札発行		wms
1715	荷札出力日時		wms
1716	発店CD		wms
1717	発店名称	text	wms
1718	WebAPI送り状コード		wms
1719	WebAPI便種コード		wms
1720	WebAPI代引フラグ		wms
1721	WebAPI代引支払方法区分		wms
1722	WebAPI重量コード1		wms
1723	WebAPI重量コード2		wms
1724	WebAPI営止フラグ		wms
1725	発送予約データマーク		wms
1726	配達証保存年数		wms
1727	WebAPI便種コードCD		wms
1728	WebAPI便種コード名称		wms
1729	WebAPI代引フラグCD		wms
1730	WebAPI代引フラグ名称		wms
1731	WebAPI代引支払方法区分CD		wms
1732	WebAPI代引支払方法区分名称		wms
1733	WebAPI重量コード1CD		wms
1734	WebAPI重量コード1名称		wms
1735	WebAPI重量コード2CD		wms
1736	WebAPI重量コード2名称		wms
1737	WebAPI営止フラグCD		wms
1738	WebAPI営止フラグ名称		wms
1739	積込フラグ		wms
1740	積込フラグ名称		wms
1741	入力区分CD		wms
1742	入力区分名称		wms
1743	在庫調整フラグCD		wms
1744	在庫調整フラグ名称		wms
1745	通常在庫		wms
1746	不良品在庫		wms
1747	通常入荷		wms
1748	返品入荷		wms
1749	通常出荷		wms
1750	返品出荷		wms
1751	移動		wms
1752	調整(-)		wms
1753	調整(+)		wms
1754	入庫格納		wms
1755	混載		wms
1756	通常ロケーション		wms
1757	入庫仮ロケーション		wms
1758	内貨		wms
1759	外貨		wms
1760	ピックロケーション		wms
1761	ピックロケーション以外		wms
1762	引当可能		wms
1763	引当禁止		wms
1764	表示		wms
1765	非表示		wms
1766	管理する		wms
1767	管理しない		wms
1768	使用		wms
1769	未使用		wms
1770	出荷停止		wms
1771	出荷可能		wms
1772	処理中		wms
1773	非処理中		wms
1774	未削除		wms
1775	削除済		wms
1776	エラー無		wms
1777	未入荷		wms
1778	入荷中		wms
1779	入荷済		wms
1780	エラー		wms
1781	未出荷		wms
1782	出庫指示中		wms
1783	出庫指示解除中		wms
1784	出庫指示済		wms
1785	ピッキング中		wms
1786	ピッキング済		wms
1787	出荷検品中		wms
1788	出荷検品中断		wms
1789	出荷確定		wms
1790	キャンセル		wms
1791	未完		wms
1792	完納		wms
1793	分納		wms
1794	打切り		wms
1795	画面入力		wms
1796	アップロード		wms
1797	EDI		wms
1798	HT		wms
1799	定期		wms
1800	緊急		wms
1801	未調整		wms
1802	調整済		wms
1803	欠品無		wms
1804	欠品有		wms
1805	通常		wms
1806	通常確定		wms
1807	強制確定		wms
1808	一次ピッキング		wms
1809	二次ピッキング		wms
1810	未発行		wms
1811	発行済		wms
1812	一部発行済		wms
1813	全件		wms
1814	午前中		wms
1815	12時～14時		wms
1816	14時～16時		wms
1817	16時～18時		wms
1818	18時～20時		wms
1819	18時～21時		wms
1820	19時～21時		wms
1821	20時～21時		wms
1822	午前10時まで		wms
1823	午後5時まで		wms
1824	棚卸入力有のみ表示		wms
1825	データ無		wms
1826	アンマッチ有のみ表示		wms
1827	無		wms
1828	表示する		wms
1829	表示しない		wms
1830	引当可能数＋引当済数＞０		wms
1831	全部対象		wms
1832	全件ではない		wms
1833	全件表示		wms
1834	緊急のみ		wms
1835	欠品のみ		wms
1836	未検品のみ表示		wms
1837	0表示		wms
1838	0非表示		wms
1839	商品順（日報なし）		wms
1840	商品順（日報あり）		wms
1841	ロケーション順（日報なし）		wms
1842	ロケーション順（日報あり）		wms
1843	ピース検品		wms
1844	ケース検品		wms
1845	入荷対象外		wms
1846	入荷対象		wms
1847	出荷対象外		wms
1848	出荷対象		wms
1849	在庫調整対象外		wms
